time,callsign,latitude,longitude,tas,heading,altitude
2016-08-15 17:02:11,A12,37.59735,-122.3186,142,316,7.81
2016-08-15 17:02:12,A12,37.59763,-122.31931999999999,142,313,7.63
2016-08-15 17:02:13,A12,37.59791,-122.32003999999999,142,313,7.56
2016-08-15 17:02:14,A12,37.5982,-122.32076,142,313,7.38
2016-08-15 17:02:15,A12,37.5985,-122.32146000000002,143,315,7.31
2016-08-15 17:02:16,A12,37.5988,-122.32218,143,314,7.19
2016-08-15 17:02:17,A12,37.599090000000004,-122.3229,143,313,7.06
2016-08-15 17:02:19,A12,37.599709999999995,-122.32433,143,315,6.81
2016-08-15 17:02:20,A12,37.60001,-122.32503,142,315,6.63
2016-08-15 17:02:21,A12,37.60033,-122.32573000000001,143,316,6.5
2016-08-15 17:02:22,A12,37.600629999999995,-122.32643,142,315,6.38
2016-08-15 17:02:23,A12,37.60093,-122.32715,143,314,6.25
2016-08-15 17:02:24,A12,37.60122,-122.32786999999999,143,313,6.13
2016-08-15 17:02:25,A12,37.60152,-122.32858,144,315,6.0
2016-08-15 17:02:26,A12,37.60183,-122.3293,144,315,5.81
2016-08-15 17:02:27,A12,37.60214000000001,-122.33003000000001,145,315,5.75
2016-08-15 17:02:28,A12,37.60244,-122.33076000000001,145,314,5.63
2016-08-15 17:02:29,A12,37.602740000000004,-122.33148999999999,145,314,5.56
2016-08-15 17:02:31,A12,37.60334,-122.33292,144,314,5.38
2016-08-15 17:02:32,A12,37.603629999999995,-122.33365,144,313,5.31
2016-08-15 17:02:33,A12,37.60393,-122.33436,143,315,5.13
2016-08-15 17:02:35,A12,37.60453,-122.33578999999999,144,314,4.88
2016-08-15 17:02:36,A12,37.604820000000004,-122.33651,143,313,4.69
2016-08-15 17:02:38,A12,37.60542,-122.33798,143,314,4.38
2016-08-15 17:02:39,A12,37.60572,-122.33868000000001,142,315,4.31
2016-08-15 17:02:40,A12,37.60603,-122.33939,141,315,4.19
2016-08-15 17:02:41,A12,37.606320000000004,-122.34008,140,314,4.06
2016-08-15 17:02:42,A12,37.60662,-122.34071000000002,140,318,3.88
2016-08-15 17:02:43,A12,37.60693,-122.3414,140,316,3.75
2016-08-15 17:02:44,A12,37.607209999999995,-122.34211,141,313,3.63
2016-08-15 17:02:45,A12,37.60749000000001,-122.34286000000002,141,312,3.56
2016-08-15 17:02:46,A12,37.60778,-122.34358,141,313,3.5
2016-08-15 17:02:47,A12,37.60808,-122.34427,142,315,3.38
2016-08-15 17:02:48,A12,37.60838,-122.34496999999999,142,315,3.31
2016-08-15 17:02:50,A12,37.608959999999996,-122.34638999999999,142,314,3.0
2016-08-15 17:02:51,A12,37.60925,-122.34711999999999,142,313,2.81
2016-08-15 17:02:52,A12,37.609559999999995,-122.34783,142,315,2.75
2016-08-15 17:02:53,A12,37.60986,-122.34853000000001,143,315,2.56
2016-08-15 17:02:54,A12,37.610170000000004,-122.34923,143,316,2.5
2016-08-15 17:02:55,A12,37.610479999999995,-122.34993999999999,143,315,2.38
2016-08-15 17:02:56,A12,37.61079,-122.35066,143,315,2.31
2016-08-15 17:02:57,A12,37.6111,-122.35136999999999,143,315,2.19
2016-08-15 17:02:58,A12,37.61141,-122.35208,143,315,1.94
2016-08-15 17:02:59,A12,37.61172,-122.35278999999998,143,315,1.81
2016-08-15 17:03:00,A12,37.61201,-122.3535,142,314,1.63
2016-08-15 17:03:01,A12,37.6123,-122.35421000000001,141,314,1.5
2016-08-15 17:03:02,A12,37.61258,-122.35491,140,313,1.44
2016-08-15 17:03:03,A12,37.61286,-122.35562,138,313,1.31
2016-08-15 17:03:04,A12,37.61314,-122.35627,138,315,1.25
2016-08-15 17:03:05,A12,37.613409999999995,-122.35696000000002,140,313,1.06
2016-08-15 17:03:06,A12,37.6137,-122.35768,139,313,1.06
2016-08-15 17:03:07,A12,37.61403,-122.35838999999999,141,317,0.94
2016-08-15 17:03:08,A12,37.614329999999995,-122.35906999999999,142,316,0.81
2016-08-15 17:03:09,A12,37.6146,-122.3598,142,312,0.69
2016-08-15 17:03:11,A12,37.61517,-122.3612,141,314,0.44
2016-08-15 17:03:12,A12,37.61547,-122.36192,141,314,0.31
2016-08-15 17:03:13,A12,37.61577,-122.36261999999999,140,315,0.31
2016-08-15 17:03:14,A12,37.61606,-122.36332,139,314,0.31
2016-08-15 17:03:15,A12,37.61636,-122.364,138,316,0.38
2016-08-15 17:03:16,A12,37.616659999999996,-122.36468,136,316,0.38
2016-08-15 17:03:17,A12,37.61694,-122.36533,134,315,0.44
2016-08-15 17:03:18,A12,37.61722,-122.36599,129,315,0.5
2016-08-15 17:03:19,A12,37.6175,-122.36658999999999,126,317,0.5
2016-08-15 17:03:20,A12,37.61776,-122.3672,120,315,0.5
2016-08-15 17:03:21,A12,37.61799,-122.36778000000001,116,313,0.44
2016-08-15 17:03:22,A12,37.61822,-122.36833,111,314,0.44
2016-08-15 17:03:23,A12,37.61846,-122.36886000000001,108,316,0.38
2016-08-15 17:03:24,A12,37.61868,-122.3694,106,314,0.38
2016-08-15 17:03:25,A12,37.6189,-122.36991,102,315,0.38
2016-08-15 17:03:26,A12,37.6191,-122.37038000000001,96,315,0.44
2016-08-15 17:03:27,A12,37.619279999999996,-122.37085,92,312,0.38
2016-08-15 17:03:28,A12,37.619479999999996,-122.37128,88,317,0.0
2016-08-15 17:03:29,A12,37.619659999999996,-122.3717,84,315,0.0
2016-08-15 17:03:31,A12,37.61999,-122.37251,78,314,0.0
2016-08-15 17:03:32,A12,37.620129999999996,-122.37285,72,314,0.13
2016-08-15 17:03:33,A12,37.62024,-122.37321000000001,67,308,0.13
2016-08-15 17:03:34,A12,37.62039,-122.37352,64,318,0.13
2016-08-15 17:03:35,A12,37.62053,-122.37381,60,318,0.13
2016-08-15 17:03:36,A12,37.62065,-122.37408,57,316,0.13
2016-08-15 17:03:37,A12,37.620709999999995,-122.37438,53,301,0.13
2016-08-15 17:03:38,A12,37.62083,-122.37461,48,320,0.06
2016-08-15 17:03:39,A12,37.62093,-122.3748,43,320,0.06
2016-08-15 17:03:40,A12,37.62101,-122.37499,39,315,0.06
2016-08-15 17:03:41,A12,37.6211,-122.37518,37,317,0.06
2016-08-15 17:03:42,A12,37.62115,-122.37534,34,308,0.06
2016-08-15 17:03:43,A12,37.62124,-122.3755,30,322,0.13
2016-08-15 17:03:45,A12,37.62131,-122.37578,27,304,0.13
2016-08-15 17:03:46,A12,37.621340000000004,-122.37591,24,303,0.13
2016-08-15 17:03:47,A12,37.62138,-122.37603,23,309,0.13
2016-08-15 17:03:48,A12,37.6214,-122.37615,23,298,0.13
2016-08-15 17:03:49,A12,37.62139000000001,-122.37626000000002,23,280,0.06
2016-08-15 17:03:50,A12,37.62141,-122.3764,22,297,0.06
2016-08-15 17:03:51,A12,37.62141,-122.37653999999999,22,287,0.06
2016-08-15 17:03:52,A12,37.62138,-122.37663,22,264,0.13
2016-08-15 17:03:54,A12,37.6213,-122.37687,19,264,0.13
2016-08-15 17:03:55,A12,37.62129,-122.37696000000001,17,279,0.13
2016-08-15 17:03:56,A12,37.62125,-122.37703,16,251,0.06
2016-08-15 17:03:57,A12,37.62122,-122.37711999999999,16,264,0.13
2016-08-15 17:03:58,A12,37.621179999999995,-122.37715,17,227,0.13
2016-08-15 17:03:59,A12,37.621109999999994,-122.37723000000001,18,239,0.13
2016-08-15 17:04:01,A12,37.62101,-122.37738999999999,18,248,0.13
2016-08-15 17:04:02,A12,37.62096,-122.37747,18,248,0.13
2016-08-15 17:04:03,A12,37.6209,-122.37754,17,239,0.06
2016-08-15 17:04:04,A12,37.62086,-122.37758999999998,15,241,0.13
2016-08-15 17:04:05,A12,37.62082,-122.37765,15,246,0.13
2016-08-15 17:04:06,A12,37.620779999999996,-122.37771000000001,14,246,0.06
2016-08-15 17:04:07,A12,37.62074000000001,-122.37778999999999,15,254,0.06
2016-08-15 17:04:08,A12,37.62069,-122.37785,16,240,0.06
2016-08-15 17:04:09,A12,37.62064,-122.37794,16,251,0.06
2016-08-15 17:04:10,A12,37.6206,-122.37801999999999,15,254,0.06
2016-08-15 17:04:11,A12,37.62055,-122.37807,16,235,0.06
2016-08-15 17:04:12,A12,37.620509999999996,-122.37813,16,246,0.06
2016-08-15 17:04:13,A12,37.620459999999994,-122.3782,15,244,0.06
2016-08-15 17:04:14,A12,37.6204,-122.37827,15,239,0.06
2016-08-15 17:04:15,A12,37.62036,-122.37833,15,246,0.06
2016-08-15 17:04:16,A12,37.62032,-122.37839,14,246,0.06
2016-08-15 17:04:17,A12,37.62028,-122.37845,13,246,0.06
2016-08-15 17:04:18,A12,37.62024,-122.3785,13,241,0.06
2016-08-15 17:04:19,A12,37.6202,-122.37855,13,241,0.06
2016-08-15 17:04:20,A12,37.62016,-122.37861000000001,13,246,0.06
2016-08-15 17:04:21,A12,37.62011,-122.37867,14,240,0.06
2016-08-15 17:04:22,A12,37.62007,-122.37872,15,241,0.06
2016-08-15 17:04:23,A12,37.62003,-122.37879,15,251,0.06
2016-08-15 17:04:24,A12,37.61999,-122.37886,15,251,0.06
2016-08-15 17:04:25,A12,37.61995,-122.37892,15,246,0.06
2016-08-15 17:04:27,A12,37.619859999999996,-122.37903999999999,13,243,0.06
2016-08-15 17:04:28,A12,37.61983,-122.37908999999999,12,249,0.06
2016-08-15 17:04:29,A12,37.61979,-122.37913,12,235,0.06
2016-08-15 17:04:30,A12,37.61977,-122.37917,12,254,0.06
2016-08-15 17:04:31,A12,37.61973,-122.37921999999999,11,241,0.06
2016-08-15 17:04:32,A12,37.61969000000001,-122.37926999999999,10,241,0.06
2016-08-15 17:04:33,A12,37.619659999999996,-122.37931,10,243,0.06
2016-08-15 17:04:35,A12,37.61963,-122.37931999999999,8,211,0.06
2016-08-15 17:04:36,A12,37.61963,-122.37937,7,287,0.06
2016-08-15 17:04:38,A12,37.61959,-122.37942,5,241,0.06
2016-08-15 17:04:39,A12,37.61957,-122.37943,5,218,0.06
2016-08-15 17:04:41,A12,37.61954,-122.37945,4,224,0.06
2016-08-15 17:04:43,A12,37.61954,-122.37948999999999,4,287,0.06
2016-08-15 17:04:44,A12,37.61953,-122.3795,4,235,0.06
2016-08-15 17:04:45,A12,37.61952,-122.37952,4,254,0.06
2016-08-15 17:04:46,A12,37.6195,-122.37953999999999,4,235,0.06
2016-08-15 17:04:47,A12,37.619479999999996,-122.37955,4,218,0.06
2016-08-15 17:04:50,A12,37.61947,-122.37956000000001,3,235,0.06
2016-08-15 17:04:51,A12,37.61946,-122.37957,3,235,0.06
2016-08-15 17:04:52,A12,37.61945,-122.37957,3,197,0.06
2016-08-15 17:04:53,A12,37.619440000000004,-122.37958,3,235,0.06
2016-08-15 17:04:54,A12,37.61942,-122.37958,4,197,0.06
2016-08-15 17:04:55,A12,37.61939,-122.37959,4,211,0.06
2016-08-15 17:04:56,A12,37.61937,-122.37958,4,175,0.06
2016-08-15 17:04:57,A12,37.61936,-122.37958,5,197,0.06
2016-08-15 17:04:59,A12,37.61935,-122.37958,4,197,0.06
2016-08-15 17:05:00,A12,37.61932,-122.37957,5,182,0.06
